Date,Open,High,Low,Close,Adj Close,Volume
2016-09-16,528.490417,541.789368,524.577515,532.725281,519.086121,18148264
2016-09-19,531.239380,538.891846,530.471680,536.118164,522.392151,7696922
2016-09-20,536.910645,537.282104,529.505798,532.056641,518.434631,5321678
2016-09-21,531.957581,537.356384,529.481079,531.090820,517.493469,5050374
2016-09-22,536.415344,542.755249,534.434082,539.362366,525.553345,8658390
2016-09-23,539.387146,549.516113,539.387146,546.222351,532.237671,14346160
2016-09-26,546.519531,559.471741,544.959351,548.401672,534.361145,17635483
2016-09-27,553.255676,557.688660,548.104492,550.036194,535.953796,8941345
2016-09-28,548.748413,548.797974,538.049805,540.204407,526.373840,11454533
2016-09-29,542.359009,550.160034,528.688538,531.189880,517.590027,9811623
2016-09-30,528.985718,542.136108,528.143738,536.762024,523.019531,5168744
2016-10-03,538.396545,548.773193,533.072021,540.229187,526.397888,8364763
2016-10-04,541.393127,548.946533,540.873047,543.027649,529.124756,6051915
2016-10-05,546.816711,548.054993,537.802185,539.585266,525.770447,4979551
2016-10-06,540.873047,557.837280,540.873047,550.184814,536.098633,9742744
2016-10-07,551.769775,556.252258,548.054993,549.293274,535.229919,7051893
2016-10-10,551.769775,555.732239,541.863647,543.027649,529.124756,5332013
2016-10-13,539.387146,539.411926,521.060852,523.611694,510.205872,10124402
2016-10-14,526.509216,535.920044,525.840576,533.765442,520.099670,7045099
2016-10-17,534.929382,535.325623,524.404175,525.345276,511.895050,4535058
2016-10-18,527.995117,536.291504,526.038696,535.474243,521.764648,5110251
2016-10-19,537.133484,542.210388,535.622803,538.569885,524.781067,7879298
2016-10-20,541.838928,543.844910,536.935364,538.668945,524.877625,4672920
2016-10-21,543.349609,543.349609,524.230835,527.103577,513.608337,20125461
2016-10-24,529.976379,531.957581,525.345276,526.657837,513.173950,4851755
2016-10-25,527.499817,527.623657,522.150513,525.444336,511.991516,3534611
2016-10-26,523.066833,524.750916,521.110413,522.076233,508.709747,5051543
2016-10-27,520.615112,522.001953,516.801270,519.426331,506.127655,5926800
2016-10-28,520.070251,524.032715,516.999390,522.522034,509.144135,3751056
2016-11-01,520.714172,523.017334,518.782471,520.565552,507.237732,4718327
2016-11-02,515.612488,516.528809,505.706421,507.068512,494.086273,3248957
2016-11-03,507.118042,512.516846,505.508301,507.167572,494.182739,3374427
2016-11-04,505.334930,508.628723,495.304993,498.053955,485.302490,5323812
2016-11-07,502.239258,503.502289,494.834473,495.874603,483.178925,4387036
2016-11-08,498.128235,498.128235,494.462982,497.038574,484.313080,6198899
2016-11-09,470.539764,499.762756,460.633667,497.583405,484.843964,9986923
2016-11-10,504.517670,509.644073,498.772125,500.456177,487.643188,4506126
2016-11-11,494.240112,503.972839,492.878021,496.171783,483.468475,6818812
2016-11-15,493.571442,495.304993,485.176025,488.073547,475.577576,6685965
2016-11-16,492.828491,493.720032,485.745605,488.643158,476.132629,7638174
2016-11-17,488.370728,494.388702,482.625183,484.284454,471.885529,5827994
2016-11-18,487.875427,491.689270,486.389526,489.113678,476.591095,8382568
2016-11-21,489.138458,492.110291,486.983887,491.094910,478.521637,6106766
2016-11-22,494.165802,499.168396,491.986450,496.023193,483.323730,8143790
2016-11-23,497.781525,500.505707,495.082123,499.762756,486.967499,6049298
2016-11-24,498.053955,498.053955,486.488586,489.039398,476.518768,8728712
2016-11-25,490.351959,493.274261,487.553467,492.184570,479.583344,4824964
2016-11-28,491.837860,495.602173,487.429657,488.692688,476.180908,3836345
2016-11-29,489.856659,497.434814,489.386108,494.165802,481.513855,4562055
2016-11-30,495.280243,495.280243,488.692688,490.376709,477.821808,12735595
2016-12-01,495.304993,502.734589,492.828491,494.190552,481.537964,5827748
2016-12-02,493.274261,497.781525,491.243500,492.704651,480.090118,5760178
2016-12-05,492.828491,495.156403,488.618378,492.258881,479.655792,1840098
2016-12-06,493.323792,498.549255,492.630371,497.880585,485.133545,3104218
2016-12-07,497.286224,499.069336,493.497131,494.884003,482.213684,2275593
2016-12-08,497.806305,506.102661,497.459595,505.235870,492.300537,4038380
2016-12-09,506.201721,511.080475,505.359680,509.644073,496.595886,3802370
2016-12-12,505.458771,515.959229,505.458771,508.777313,495.751282,4164504
2016-12-13,509.173553,515.612488,508.950653,515.018127,501.832336,4783826
2016-12-14,515.018127,527.227417,514.225647,524.775635,511.339996,11140265
2016-12-15,521.258972,528.787598,519.401611,521.531433,508.178864,8921708
2016-12-16,521.060852,526.013916,521.060852,523.611694,510.205872,6895825
2016-12-19,522.546753,528.465698,522.224854,526.286316,512.812012,6926943
2016-12-20,522.398193,525.518616,521.630493,523.983154,510.567780,5394088
2016-12-21,525.072815,528.639038,523.636475,526.633057,513.149902,9399779
2016-12-22,524.032715,526.335876,520.540771,521.729553,508.371979,13334038
2016-12-23,521.060852,529.456299,521.060852,523.685974,510.278320,4737311
2016-12-26,522.224854,527.995117,517.420349,518.807251,505.524414,7070994
2016-12-27,519.005371,528.539978,518.584351,527.351257,513.849670,8049872
2016-12-28,528.936218,529.753479,518.633850,519.921692,506.610382,4447617
2016-12-29,520.070251,529.381958,519.822571,527.722717,514.211609,4048426
2016-12-30,527.400757,537.405945,526.558777,536.118164,522.392151,7251073
2017-01-02,536.910645,539.882446,531.140320,537.455444,523.695190,3275674
2017-01-03,539.808167,543.349609,535.474243,539.585266,525.770447,2969384
2017-01-04,541.318848,541.368347,527.153137,528.564758,515.032166,4796129
2017-01-05,530.471680,534.879883,529.357239,533.641602,519.979065,4030815
2017-01-06,532.056641,537.405945,531.511780,532.428101,518.796570,3620853
2017-01-09,533.443481,537.901245,530.471680,533.790222,520.123779,2413173
2017-01-10,534.929382,542.061768,534.929382,539.808167,525.987732,5237984
2017-01-11,542.359009,542.705688,536.910645,537.926025,524.153748,5296152
2017-01-12,538.396545,540.055786,534.830322,536.563904,522.826538,2017673
2017-01-13,537.183044,543.597229,537.183044,540.080566,526.253113,3338688
2017-01-16,539.857666,541.838928,531.932800,533.072021,519.423950,5544068
2017-01-17,527.499817,528.985718,514.374268,515.736328,502.532104,18106600
2017-01-18,516.404968,519.079651,509.545013,511.427185,498.333313,7322904
2017-01-19,512.714966,517.742310,510.659454,511.996796,498.888367,7053690
2017-01-20,512.120605,513.854187,507.142792,508.083862,495.075592,4054233
2017-01-23,506.102661,510.659454,501.644897,503.180359,490.297668,6326471
2017-01-24,503.725189,509.569794,503.725189,508.826843,495.799561,4347000
2017-01-25,511.154755,511.501465,503.304169,503.873779,490.973267,11009842
2017-01-27,505.334930,509.619324,504.715790,507.737152,494.737732,10089215
2017-01-30,507.662872,518.311951,507.588562,517.494690,504.245514,7235452
2017-01-31,518.510071,521.952393,515.265808,517.692810,504.438568,6980274
2017-02-01,518.138550,520.516052,512.739746,519.896912,506.586182,5220617
2017-02-02,520.070251,520.466492,514.250427,516.850769,503.618042,4199246
2017-02-03,518.089050,520.293152,510.213684,511.972015,498.864197,6100788
2017-02-06,513.631287,517.544189,511.179535,515.934448,502.725159,4611263
2017-02-07,516.107788,516.281189,508.777313,510.609924,497.536957,4571415
2017-02-08,510.609924,514.250427,506.201721,507.761932,494.761902,7490523
2017-02-09,509.173553,512.145386,508.579163,511.526245,498.429840,4551167
2017-02-10,512.640686,512.913086,507.960052,510.238434,497.175018,5777310
2017-02-13,511.650055,512.145386,506.201721,510.089844,497.030212,3953095
2017-02-14,512.640686,521.506653,510.114624,519.971191,506.658539,8419890
2017-02-15,521.506653,523.785034,517.717529,520.714172,507.382568,7031717
2017-02-16,521.333252,529.703918,521.333252,528.738098,515.201050,9070869
2017-02-17,528.242798,534.037842,524.255554,532.700500,519.062012,6852052
2017-02-20,530.248779,534.359802,528.242798,532.651001,519.013733,5376741
2017-02-21,532.551941,540.352966,531.487061,538.990906,525.191345,6547056
2017-02-22,541.368347,600.136292,540.873047,598.080811,582.768433,58759604
2017-02-23,601.102173,605.262695,584.137939,585.822021,570.823486,28728225
2017-02-27,589.660583,622.499329,589.586304,613.633362,597.922791,38499330
2017-02-28,610.215759,618.140625,608.482178,613.212341,597.512512,16665551
2017-03-01,614.227722,616.357544,609.225159,611.454041,595.799255,11253980
2017-03-02,613.138062,621.459167,607.763977,612.568481,596.885071,8336344
2017-03-03,614.945923,637.853760,614.945923,623.366089,607.406250,38907038
2017-03-06,628.542053,649.840149,626.684631,646.546387,629.993103,30793458
2017-03-07,653.233032,657.269714,641.989563,646.348267,629.800049,19416016
2017-03-08,647.710327,647.710327,637.011780,639.537842,623.164063,20000005
2017-03-09,638.943481,642.905884,634.733337,637.333740,621.016296,14350087
2017-03-10,639.067261,641.915283,624.678650,634.807678,618.554993,11438543
2017-03-14,653.183472,653.307312,636.590759,638.695801,622.343567,12813559
2017-03-15,639.463501,651.969971,639.141602,646.348267,629.800049,11125787
2017-03-16,648.849548,649.047668,640.726563,642.732544,626.276855,7348934
2017-03-17,647.858948,653.777832,642.930664,644.243225,627.748901,10488640
2017-03-20,646.868347,646.992188,633.173157,634.386658,618.144653,5939197
2017-03-21,635.080078,635.922119,623.737610,625.966492,609.940063,10428134
2017-03-22,620.121887,627.006592,617.422424,623.935730,607.961304,9364609
2017-03-23,625.644531,632.776917,623.093689,630.671875,614.525085,5449349
2017-03-24,631.068115,639.934082,628.269653,637.333740,621.016296,7514381
2017-03-27,629.582214,633.371277,617.744385,619.676086,603.810791,14976876
2017-03-28,623.093689,626.065552,615.218323,617.026184,601.228699,10017936
2017-03-29,619.973267,624.084290,610.884399,622.425049,606.489319,8733582
2017-03-30,621.607788,631.390076,620.617188,629.359314,613.246094,12858458
2017-03-31,627.056152,662.544739,627.056152,654.248352,637.497925,20947737
2017-04-03,664.699341,683.768555,662.247559,680.871033,663.438965,20715169
2017-04-05,691.049561,702.342468,683.570435,700.856567,682.912842,18609462
2017-04-06,697.884766,717.647400,694.516663,712.496277,694.254456,23361514
2017-04-07,703.976990,710.267395,694.690063,696.696045,678.858765,14710432
2017-04-10,698.380066,705.760071,682.183594,684.189575,666.672546,14199616
2017-04-11,687.409058,693.649902,678.617371,679.731812,662.328857,14883207
2017-04-12,684.907776,686.715637,669.231384,670.643005,653.472778,12667376
2017-04-13,670.643005,680.251892,667.349182,675.992249,658.685059,5867471
2017-04-17,676.091309,691.222900,676.091309,689.390259,671.740112,5463005
2017-04-18,693.402222,698.380066,677.081970,678.666931,661.291321,7391572
2017-04-19,678.072571,684.783936,672.401306,677.973511,660.615540,5340733
2017-04-20,683.025574,686.888977,675.645569,678.344971,660.977661,3873597
2017-04-21,683.768555,703.828430,682.802734,694.665283,676.880005,13951559
2017-04-24,697.909485,710.762695,693.526062,702.045288,684.071045,11774019
2017-04-25,723.145325,726.983948,706.354492,709.673035,691.503540,16966725
2017-04-26,710.762695,713.263977,694.714783,701.574768,683.612671,7736192
2017-04-27,701.847168,705.388611,694.516663,698.132385,680.258484,5801788
2017-04-28,698.256226,703.481689,688.969238,691.049561,673.356873,5468153
2017-05-02,694.417603,694.417603,676.735229,678.840271,661.460205,8579933
2017-05-03,681.985474,683.892395,676.091309,678.617371,661.242981,4384266
2017-05-04,681.044373,683.322754,670.667725,672.599426,655.379089,6629876
2017-05-05,674.407288,677.255310,656.279114,657.888855,641.045227,7198681
2017-05-08,658.755676,663.461060,652.985352,654.496033,637.739258,7414794
2017-05-09,655.783813,660.563538,653.926453,658.929016,642.058716,9740485
2017-05-10,661.133118,675.397888,659.077576,673.169006,655.934082,10571126
2017-05-11,675.645569,678.444031,669.479004,673.391907,656.151306,6361244
2017-05-12,673.639587,675.596008,665.714661,668.884644,651.759460,3472060
2017-05-15,671.831726,671.831726,660.489197,665.739441,648.694763,3109625
2017-05-16,666.705322,681.985474,664.203979,671.782166,654.582825,5840738
2017-05-17,670.147644,676.561890,667.547302,670.197205,653.038391,4543269
2017-05-18,663.832520,668.661743,655.833374,657.443115,640.610901,4518258
2017-05-19,660.241577,661.578918,648.849548,653.233032,636.508606,5913291
2017-05-22,657.022095,660.538757,651.425171,655.858093,639.066406,4061858
2017-05-23,656.625854,658.681335,644.887085,646.645447,630.089600,4256413
2017-05-24,647.611267,650.682190,641.469482,642.757324,626.301025,6611691
2017-05-25,643.896484,650.038269,642.138184,645.109985,628.593567,11963002
2017-05-26,645.852966,665.888062,643.896484,662.371399,645.412903,9890146
2017-05-29,662.222778,676.314209,661.529358,672.079346,654.872437,11086441
2017-05-30,671.584045,675.942749,667.918823,673.292847,656.054871,4457308
2017-05-31,677.081970,677.552490,661.628418,664.055420,647.053833,7579368
2017-06-01,660.092957,663.708679,655.288513,657.888855,641.045227,4399971
2017-06-02,661.232178,663.064819,652.316711,656.155273,639.355957,5304943
2017-06-05,656.898254,664.203979,651.747070,658.433716,641.576111,5000365
2017-06-06,660.712097,660.712097,649.344849,650.236389,633.588684,4426274
2017-06-07,649.443909,664.699341,648.354248,663.213379,646.233337,5168439
2017-06-08,663.708679,666.086182,657.789795,659.597656,642.710266,3647290
2017-06-09,666.234741,670.122925,659.250977,661.578918,644.640747,6385564
2017-06-12,657.046875,658.631836,652.316711,653.530212,636.798157,3891567
2017-06-13,654.099792,657.269714,649.344849,651.004150,634.336731,2780692
2017-06-14,651.771851,673.614807,651.771851,672.376526,655.161926,24431465
2017-06-15,673.614807,690.950500,673.169006,685.477356,667.927307,13056205
2017-06-16,688.028198,691.346741,678.221130,687.879578,670.268127,15096065
2017-06-19,688.572998,701.252808,688.572998,698.008606,680.137817,7031853
2017-06-20,697.884766,704.373230,697.117004,699.544006,681.633911,4680750
2017-06-21,697.290405,707.295532,695.532043,704.323730,686.291199,9226522
2017-06-22,708.013733,715.913879,707.146973,709.598694,691.431152,10207734
2017-06-23,711.257996,714.229797,708.583313,711.183716,692.975586,14372622
2017-06-27,709.276794,714.725098,705.809631,711.827576,693.602966,15040990
2017-06-28,713.214417,713.214417,691.222900,692.684021,674.949524,7184538
2017-06-29,693.427002,698.380066,688.523499,689.811279,672.150330,5952538
2017-06-30,689.464539,689.662659,681.069153,683.520935,666.020996,3606284
2017-07-03,687.582397,690.801880,679.063171,684.040955,666.527771,4243619
2017-07-04,688.473938,706.849792,687.978638,704.298950,686.267090,8683942
2017-07-05,708.013733,716.929199,705.314331,714.551758,696.257385,12556953
2017-07-06,717.548340,718.192261,712.248596,714.502258,696.209106,6271927
2017-07-07,714.725098,741.843079,713.239197,738.574036,719.664612,16542604
2017-07-10,740.530518,743.403259,737.558655,739.416077,720.485046,1617344
2017-07-11,743.452820,745.136841,736.518555,740.159058,721.209045,9689441
2017-07-12,742.660339,755.340149,741.719238,748.455383,729.293030,7893715
2017-07-13,747.291443,755.340149,746.003601,753.903748,739.988586,10619232
2017-07-14,752.863586,760.788513,750.659485,759.674072,745.652405,9474992
2017-07-17,761.283813,772.477661,761.283813,768.589539,754.403259,8652868
2017-07-18,766.137756,768.614319,748.405884,752.814087,738.919006,9063934
2017-07-19,749.198364,761.779114,749.198364,759.277832,745.263489,5441174
2017-07-20,762.645874,767.722778,754.696228,757.271790,743.294434,6288420
2017-07-21,767.722778,788.376953,765.221436,785.058411,770.568176,44831188
2017-07-24,792.487976,804.821106,785.058411,800.041382,785.274597,20042658
2017-07-25,804.722046,804.845886,791.299255,793.552917,778.905945,9259100
2017-07-26,794.568298,807.297607,793.032837,803.756165,788.920898,10131916
2017-07-27,806.356567,808.090088,786.717712,789.912415,775.332642,8495918
2017-07-28,788.154114,795.435059,781.591309,789.739075,775.162476,6614152
2017-07-31,793.453857,801.799744,790.506775,800.016663,785.250305,7645862
2017-08-01,803.756165,803.756165,788.277893,794.271118,779.610840,5681949
2017-08-02,797.441040,810.170410,796.500000,806.950928,792.056641,9592846
2017-08-03,805.786926,824.633301,800.932983,817.302795,802.217407,9094953
2017-08-04,823.692200,823.692200,799.967102,803.458984,788.629150,8574605
2017-08-07,808.139648,808.139648,798.704102,800.586243,785.809448,4401364
2017-08-08,801.403503,802.914185,785.949951,793.751038,779.100403,5058636
2017-08-09,793.230957,802.394104,785.058411,791.893616,777.277222,4816513
2017-08-10,789.045654,795.781799,781.566528,784.736511,770.252258,4701836
2017-08-11,768.193298,782.581909,759.302551,765.865356,751.729370,7843781
2017-08-14,773.171082,784.810791,773.171082,779.139526,764.758545,6202842
2017-08-16,778.619446,780.600708,767.821838,775.697144,761.379700,6265622
2017-08-17,777.133545,791.324036,773.245422,776.192444,761.865845,7304951
2017-08-18,774.657043,781.492249,769.282959,780.303528,765.901001,3662412
2017-08-21,781.096008,784.637451,772.799622,774.855164,760.553284,3495195
2017-08-22,778.619446,782.532349,770.719360,772.700562,758.438416,4399773
2017-08-23,775.078064,785.826172,769.282959,783.597290,769.134094,3839702
2017-08-24,787.534973,789.070374,774.904663,776.663025,762.327820,5839979
2017-08-28,782.111389,783.547729,773.270142,775.920044,761.598511,5684028
2017-08-29,773.592102,776.390564,757.816650,758.881531,744.874451,6998558
2017-08-30,766.509277,777.034485,763.388855,774.706543,760.407410,4769560
2017-08-31,780.105408,791.224976,779.610046,789.763855,775.186768,11585780
2017-09-01,792.413696,800.710083,791.992676,797.490601,782.770935,7121827
2017-09-04,800.165222,810.393311,790.432495,799.100342,784.350952,9950182
2017-09-05,807.347168,809.749390,802.914185,808.634949,793.709595,11637538
2017-09-06,805.564087,818.491516,803.780945,814.974854,799.932495,22496263
2017-09-07,815.272034,824.682861,807.347168,810.418030,795.459778,7478761
2017-09-08,812.300232,815.519714,804.474365,809.229309,794.292969,6114140
2017-09-11,813.588013,819.085876,808.882629,810.219910,795.265320,5856706
2017-09-12,815.024353,817.253235,809.328369,816.015015,800.953491,2999837
2017-09-13,816.262634,851.825562,814.281433,841.027893,825.504639,13557530
2017-09-14,847.764038,853.410522,834.093628,835.926270,820.497131,5476914
2017-09-15,834.093628,844.841736,826.911682,833.895508,818.503906,13196770
2017-09-18,842.018494,843.058655,835.183289,837.610291,822.150024,2336110
2017-09-19,840.730713,840.780273,829.140564,830.725525,815.392395,3562177
2017-09-20,848.061218,864.307251,837.164490,839.195251,823.705811,11511053
2017-09-21,839.046692,843.702515,828.397644,833.449707,818.066345,5976672
2017-09-22,832.013367,832.013367,805.564087,809.724609,794.779114,5673719
2017-09-25,807.347168,820.175537,797.639160,813.835632,798.814209,6566972
2017-09-26,813.984253,819.283997,804.573425,812.399292,797.404419,4875350
2017-09-27,817.847595,817.946655,788.030273,791.645996,777.034241,8514143
2017-09-28,792.141296,795.360779,772.873901,779.065247,764.685669,13636223
2017-09-29,784.315491,785.949951,771.784241,773.567383,759.289307,7691452
2017-10-03,787.534973,796.301880,777.975586,790.853516,776.256287,8466559
2017-10-04,791.695496,817.203735,788.129333,811.161011,796.188965,8725859
2017-10-05,817.253235,820.670837,810.962891,816.411255,801.342346,4906551
2017-10-06,816.262634,831.468506,814.875793,829.190125,813.885376,5998431
2017-10-09,831.121826,831.914307,820.225098,822.850220,807.662476,4084462
2017-10-10,823.196899,839.343872,823.196899,835.282349,819.865112,6798826
2017-10-11,837.362610,850.339600,828.149963,832.260986,816.899536,7116625
2017-10-12,834.192688,868.566833,834.192688,864.554871,848.597351,8603714
2017-10-13,871.043396,882.336304,865.149231,868.220154,852.195007,9926723
2017-10-16,870.746216,883.624146,853.212402,868.566833,852.535278,14772250
2017-10-17,869.755615,875.699219,859.057007,866.139832,850.153015,6414314
2017-10-18,869.161194,909.280945,866.783752,905.912842,889.191956,16924095
2017-10-19,907.200623,913.243347,894.520813,901.356018,884.719177,3698813
2017-10-23,904.327881,935.829285,900.563538,930.925781,913.743225,12670626
2017-10-24,938.801086,938.801086,919.484192,925.477417,908.395447,6395360
2017-10-25,931.272461,937.018005,920.771973,931.074341,913.889038,4620435
2017-10-26,931.173401,948.806274,922.257935,938.503906,921.181458,7771680
2017-10-27,941.079529,947.716614,917.007690,921.118713,904.117188,5306577
2017-10-30,925.229736,936.671265,921.861694,933.649902,916.417053,3610434
2017-10-31,936.076904,936.869385,923.446655,932.015442,914.812744,4386549
2017-11-01,938.850647,948.806274,936.869385,943.605591,926.188965,8109185
2017-11-02,943.853210,947.518494,935.383484,937.711426,920.403625,4743147
2017-11-03,946.973633,946.973633,931.322021,936.423645,919.139648,2214524
2017-11-06,933.649902,933.649902,920.276672,923.743835,906.693787,4503082
2017-11-07,924.585876,926.220337,894.570374,898.186096,881.607788,9436552
2017-11-08,894.025513,897.492676,875.798279,879.463562,863.230896,8192911
2017-11-09,886.348328,901.356018,883.673645,892.044312,875.579468,6925831
2017-11-10,892.490112,892.490112,870.944336,875.550659,859.390259,6425509
2017-11-13,876.689880,883.525085,865.297852,867.031433,851.028198,4194396
2017-11-14,866.783752,886.595947,864.802551,878.373901,862.161377,5760193
2017-11-15,876.194580,882.237244,869.706055,875.402039,859.244263,7048053
2017-11-16,877.185181,897.492676,877.185181,895.362854,878.836670,6996737
2017-11-17,910.321045,916.215210,899.969177,903.337280,886.663940,5639193
2017-11-20,897.690796,915.670349,896.502075,912.203247,895.366333,4260195
2017-11-21,918.097351,930.826721,916.809570,923.793335,906.742371,6037454
2017-11-22,928.647339,929.836060,914.778809,922.010254,904.992249,5103410
2017-11-23,922.257935,940.980469,917.948792,938.107666,920.792542,7398598
2017-11-24,941.079529,950.490295,938.503906,942.169189,924.779114,6455055
2017-11-27,938.355347,948.509094,935.135864,942.416809,925.022095,4724436
2017-11-28,940.930908,942.416809,929.291260,934.491943,917.243530,4685893
2017-11-29,933.006042,941.079529,932.164001,937.117065,919.820251,3709698
2017-11-30,932.609802,932.609802,910.865906,912.896667,896.046936,9524326
2017-12-01,915.769409,922.505554,899.176697,901.554138,884.913696,5129555
2017-12-04,904.922241,905.219421,888.923889,893.133972,876.648926,4662629
2017-12-05,892.589172,912.104187,887.041748,905.120361,888.414124,8448505
2017-12-06,901.455078,921.564514,900.266357,917.948792,901.005798,11112030
2017-12-07,921.316833,927.210938,914.333008,922.802734,905.770081,5581979
2017-12-08,925.081177,928.152039,910.420105,912.351807,895.512085,5641459
2017-12-11,913.788208,917.304871,904.971802,907.547363,890.796326,4980620
2017-12-12,907.349243,920.276672,899.473877,907.002502,890.261475,7283405
2017-12-13,908.290344,916.264709,902.148560,906.061462,889.337830,4221739
2017-12-14,910.370605,916.215210,900.216858,912.847107,895.998230,5068725
2017-12-15,922.257935,924.189636,909.082825,911.113525,894.296631,11264479
2017-12-18,903.386780,923.892395,854.549744,912.351807,895.512085,8575323
2017-12-19,914.927429,918.295471,911.361206,917.255310,900.325134,4103513
2017-12-20,917.205811,918.691711,908.389404,909.528564,892.740967,4819670
2017-12-21,909.825745,915.274109,901.455078,904.377380,887.684875,4186472
2017-12-22,906.061462,913.738647,900.761658,911.757446,894.928711,4918863
2017-12-26,916.165649,930.083740,909.528564,921.069214,904.068542,5351708
2017-12-27,924.239136,928.696899,910.370605,915.075989,898.185974,4393640
2017-12-28,916.561890,925.625977,910.469666,915.521790,898.623596,7158735
2017-12-29,917.800171,923.545715,909.875305,912.401367,895.560730,5117894
2018-01-01,914.035828,914.035828,898.978577,901.207458,884.573425,4362651
2018-01-02,904.426941,910.915405,897.888916,902.594299,885.934692,4383980
2018-01-03,916.314270,917.304871,904.476440,906.210022,889.483643,6233847
2018-01-04,909.528564,913.144287,907.101563,911.658386,894.831482,4157621
2018-01-05,913.144287,918.196411,911.608887,914.580688,897.699829,3434151
2018-01-08,917.403931,922.257935,914.828369,919.830933,902.853149,4073668
2018-01-09,919.434692,935.036804,915.323669,932.114502,914.909973,6596942
2018-01-10,934.145264,938.503906,926.715637,933.501343,916.271240,5412323
2018-01-11,932.956482,933.798523,926.220337,928.944519,911.798462,3622391
2018-01-12,934.145264,943.853210,929.439819,940.088867,922.737122,6955338
2018-01-15,941.079529,949.499695,936.324585,940.237488,922.882996,5132305
2018-01-16,938.801086,938.801086,911.361206,914.283508,897.408081,4995805
2018-01-17,917.304871,920.276672,898.483276,915.818970,898.915161,6093651
2018-01-18,920.276672,920.871033,906.507202,911.064026,894.248047,4329708
2018-01-19,914.333008,925.625977,913.441467,922.555115,905.527100,4602784
2018-01-22,939.098267,965.151306,931.173401,962.377625,944.614563,21090881
2018-01-23,965.844727,981.644958,965.844727,974.017273,956.039307,10396119
2018-01-24,972.531372,972.531372,953.610718,957.276001,939.607178,6594595
2018-01-25,958.811401,962.872925,947.171753,956.830200,939.169556,6308657
2018-01-29,957.127380,968.123169,950.292175,955.443359,937.808228,4567493
2018-01-30,956.731140,956.731140,940.088867,941.475769,924.098511,4237933
2018-01-31,941.079529,955.443359,932.708862,952.273376,934.696777,5792601
2018-02-01,954.205078,963.467285,927.805359,934.987244,917.729736,7626196
2018-02-02,926.220337,935.086304,892.539612,895.858154,879.322876,13367616
2018-02-05,885.605347,903.931641,873.519897,893.678833,877.183777,8856689
2018-02-06,868.764954,889.567810,862.821289,883.723206,867.411865,11104841
2018-02-07,894.075073,896.898315,881.642883,886.001587,869.648254,7168146
2018-02-08,889.468750,902.098999,883.970825,896.056274,879.517334,6380648
2018-02-09,880.652283,893.530212,877.680481,889.419189,873.002747,5344463
